X,Y,OBJECTID,PANTHERID,SEX,AGE,LOCATION,CAUSE,YEAR,Date,last_edited_date,CauseLong,Type
-81.0084388415555,26.3460489321146,1373,UCFP220,Female,3.5,"CR833, N of BCSIR",Vehicular trauma,2013,2013/09/02 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5551853157468,26.1531743613648,1374,UCFP198,Female,3,"I-75, 93 MM on Miller Canal Bridge, Collier County",Vehicular trauma,2013,2013/08/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0575777521004,25.859345007192,1375,UCFP197,Female,16,"US41, 2.4km west of Oasis,  Collier County",Vehicular trauma,2013,2013/08/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6027388776817,26.1512404935076,1376,UCFP196,Male,2.5,"I-75, 96.5mm, Collier County",Vehicular trauma,2013,2013/07/16 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1934065354721,26.4283476859613,1377,UCFP195,Male,2.5,"CR 846, 7.9km E of County Line Rd, Hendry County",Vehicular trauma,2013,2013/07/08 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7642924598248,26.6774513893087,1378,UCFP194,Male,2.5,"Orange River Road, 1.2km E of Staley Rd, Buckingham, Lee County",Vehicular trauma,2013,2013/06/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1379,UCFP193,Male,3,"US 192, E of Triple N WMA, Osceola County (utm 502526 3111175)",Vehicular trauma,2013,2013/05/31 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3095413759018,26.4213084150703,1380,UCFP192,Female,10,"CR 846, 2.3 miles W of County Line Road, Collier County",Vehicular trauma,2013,2013/04/28 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0984936309599,26.2147175278374,1381,FP184,Female,5.5,"NBCNP, Collier County. School bus road in the BCNP Addition lands, west of Nobels Grade.",ISA,2013,2013/04/26 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.4202501629451,26.7617611010908,1382,UCFP191,Male,2.5,"SR 80, just E of Labelle, Hendry County",Vehicular trauma,2013,2013/03/16 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5441259352985,26.1997449019286,1383,UCFP189,Female,5.5,"Everglades Blvd S, Golden Gate Estates, Collier County",Vehicular trauma,2013,2013/02/20 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3237418504884,26.6147799978995,1384,UCFP188,Male,2.5,"OSSF, S of Dove Field Rd, Hendry County",ISA,2013,2013/02/01 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.9814182831738,26.5444487505645,1385,UCFP187,Female,4,"CR835, Hendry County",Vehicular trauma,2013,2013/01/31 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3020248449328,26.4038167402794,1386,UCFP186,Male,3,"Sadie Cypress, 2 miles S 846, Collier County",ISA,2013,2013/01/26 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3425701175337,26.3008454448835,1387,UCFP185,Male,10,"SR 29, 600 ft. S Oil Well Rd, Collier County",Vehicular trauma,2013,2013/01/03 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0919094991536,26.4596360453479,1388,UCFP184,Female,7,"CR 833, 2 miles E CR 846, Hendry County",Vehicular trauma,2013,2013/01/01 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9815680098738,26.5498572459492,1389,UCFP183,Unknown, ,"CR 835, 0.21km S of Dooley Grade Rd, Hendry County",Vehicular trauma,2012,2012/12/28 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2751656248745,25.8925159150064,1390,FP182,Female,3.8,"US 41, near Turner River canoe launch, Collier County",Unknown,2012,2012/12/11 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1391,UCFP182,Male,3,"SR 528, Orange County (UTM 499225, 3147304)",Vehicular trauma,2012,2012/12/09 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5952374950034,26.344253640786,1392,UCFP181,Female,2.5,"Immokalee Rd, 3.6 miles N of Oil Well Rd, Collier County",Vehicular trauma,2012,2012/11/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6798154375803,26.0509787536666,1393,UCFP180,Male,4.5,"US 41, 0.5 miles W of Manatee Road",Vehicular trauma,2012,2012/11/19 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.8458979633648,26.3582518499245,1394,UCFP179,Male,3,"SR 29, Owl Hammock Curve",Vehicular trauma,2012,2012/11/19 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3449660510589,26.1282322478943,1395,UCFP178,Female,1,"SR 29, 1.5 miles S of I-75, Collier County",Vehicular trauma,2012,2012/11/14 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5584221110055,26.2633285292338,1396,UCFP177,Female,4,"18th Ave NE, Golden Gate Estates",Vehicular trauma,2012,2012/11/04 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5950765160062,26.334331288354,1397,UCFP176,Female,3,"Immokalee Rd, 2 miles N of fairgrounds, Collier County",Vehicular trauma,2012,2012/10/09 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3572802935175,25.9336846537625,1398,UCFP175,Male,13,"SR 29, 2.7km N of US 41, Collier County",Vehicular trauma,2012,2012/10/08 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5808623034839,25.9878790189141,1399,FP196,Female,2.5,"US 41, 1.4km E of San Marco Rd, Collier County",Vehicular trauma,2012,2012/10/06 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1400,FP079,Male,17,"Captivity, F1 panther originally radiocollared in BCNP",Disease,2012,2012/08/31 04:00:00+00,2021/03/03 20:57:38+00,Disease,Mortality
-81.230584440891,26.6248030271004,1401,UCFP174,Male,10,"Private property, 2.1 km N of CR 832, E of OSSF",ISA,2012,2012/08/28 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.6398339503467,26.5098967755955,1402,FP197,Male,4.5,Lee County Port Authority Mitigation Land,Unknown,2012,2012/07/18 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4972040749596,26.3666405175511,1403,UCFP173,Female,7,"CR 846, 2.4 km E of Oil Well Grade Rd",Vehicular trauma,2012,2012/06/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5716399436556,26.7095424230709,1404,UCFP171,Male,1.5,"SR80, 23km E of I-75, Lee County",Vehicular trauma,2012,2012/05/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1768210984849,26.2648558109081,1405,FP211,Male,2,"Orange grove 8.7km SE of prison, Hendry County",ISA,2012,2012/05/21 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2871694338254,26.4338425138935,1406,FP212,Male,3,2 km NW of CR 846 and County Line Rd intersection,ISA,2012,2012/05/18 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.5286340776938,26.5088441856661,1407,UCFP172,Male,4,"Found injured on SR82, E of Church Rd., Lee County",Vehicular trauma,2012,2012/04/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Injury
-81.7554722973088,26.4928720050891,1408,UCFP170,Male,3.5,"Alico Rd, 0.1 km W of Airport Haul Rd, LeeCounty",Vehicular trauma,2012,2012/04/16 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4803998254371,26.5611571092774,1409,UCFP169,Male,63,"Orange grove N of Church Rd., Hendry County",Unknown,2012,2012/04/07 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2794741048772,25.8949728463889,1410,UCFP190,Unknown, ,"US 41, just W of Trail Lakes Campground; Ducati panther",Vehicular trauma,2012,2012/03/31 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Injury
,,1411,TX106,Female,21,"White Oak Conservation Center, (in captivity)",Disease,2012,2012/03/13 04:00:00+00,2021/03/03 20:57:38+00,Disease,Mortality
-81.3757991403548,26.1231979792722,1412,FP133,Male,12,FSSP. 4.6km southwest of SR29 on 1-75,ISA,2012,2012/03/03 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2283607638131,26.1230552082212,1413,K351,Male,12,SBCNP,Unknown,2012,2012/02/23 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2908470611401,25.8998717951888,1414,UCFP168,Male,5,"US 41, 0.4km E of Bass Rd, Collier County",Vehicular trauma,2012,2012/02/06 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0078330249144,25.9739641802486,1415,FP194,Male,20,SBCNP,ISA,2012,2012/01/13 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.6815909730107,26.0520539084576,1416,UCFP167,Female,4,"US 41, 0.5km W of Manatee Rd, Collier County",Vehicular trauma,2012,2012/01/07 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3082890399541,26.2931849623834,1417,FP189,Male,3.5,"Tomato field S of Oil Well Rd, Collier County",ISA,2012,2012/01/05 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.471475133158,26.4950855638441,1418,UCFP166,Male,4.5,"SR 82, 3.8km W of SR 29, Collier County",Vehicular trauma,2012,2012/01/02 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4350835877859,26.5093406121203,1419,UCFP165,Female,3.5,"SR 29, Collier-Hendry line",Vehicular trauma,2011,2011/10/30 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3436941183632,26.3558495220327,1420,UCFP164,Female,3.5,"SR 29, Owl Hammock Curve",Vehicular trauma,2011,2011/09/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5441973747198,26.4892560037901,1421,FP188,Female,3.5,"Private Land, Collier County",Unknown,2011,2011/09/14 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2349542192338,26.6247146167807,1422,UCFP163,Male,3.5,"Palmer Ranch, Hendry County",Unknown,2011,2011/09/03 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.5968387887097,26.1458745462007,1423,FP156,Male,6,"PSSF, Belle Meade, Collier County. Just north of red dog trail, about 15m off trail.",Infectious disease - Pseudorabies,2011,2011/07/29 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.3459976071609,26.3620200238242,1424,UCFP162,Male,1,"SR 29, Owl Hammock Curve",Vehicular trauma,2011,2011/07/11 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4124699979998,26.4634767161499,1425,UCFP161,Male,8,"Silver Strand Grove, N of Immokalee, Collier County",ISA,2011,2011/07/06 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.5546763662395,26.1682553808951,1426,FP123,Male,3.5,OSSF,Vehicular trauma,2011,2011/06/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6096167873321,26.3267940598222,1427,FP186,Male,11.5,"CREW, Bird Rookery Swamp, Collier County",ISA,2011,2011/06/01 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.1032422252648,25.9334377243379,1428,K325,Male,35,SBCNP,Other,2011,2011/05/03 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.1032422252648,25.9334377243379,1429,K324,Male,35,SBCNP,Other,2011,2011/05/03 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.1032422252648,25.9334377243379,1430,K323,Male,35,SBCNP,Other,2011,2011/05/03 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.1032422252648,25.9334377243379,1431,K322,Female,70,SBCNP,Other,2011,2011/05/03 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-80.8726302091923,25.8049393362575,1432,UCFP160,Male,13,"US 41, at 50 mile bend",Vehicular trauma,2011,2011/04/30 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3655585311687,26.37985845897,1433,UCFP159,Female,4.5,"SR 29, near Farmworkers Village",Illegal kill,2011,2011/03/25 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.5418653662085,25.9699260125795,1434,FP083,Female,11.8,"US41 W of Port of the Isles, found in north bound lanes",Vehicular trauma,2011,2011/03/25 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1435,UCFP158,Male, ,Seminole County - UTMs 484212 3175865,Other,2011,2011/03/17 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.0429741522419,25.8250087995743,1436,UCFP157,Female,3,"SBCNP; unknown; remains had likely been covered with water and one rib portion found covered by soil, these remains likely have been at the site for at least several months.",Unknown,2011,2011/03/15 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.5060673098969,26.0803882026379,1437,FP170,Female,4.5,"PSSF, Swan Lake Prairie, Collier County",ISA,2011,2011/03/02 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.7442651260299,26.3116757194019,1438,UCFP156,Male,3.5,"I-75,  near 114mm, Collier County",Vehicular trauma,2011,2011/02/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6443406651764,26.2443685453031,1439,UCFP155,Female,4,Golden Gate Estates,Unknown,2011,2011/02/23 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3586540188096,26.6648972382724,1440,UCFP154,Male,10.5,"Orange grove N of Sears Rd, Hendry County",ISA,2011,2011/01/21 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.638125650222,26.1549254823305,1441,UCFP153,Male,8,"I-75, 98mm, westbound, Collier County",Vehicular trauma,2011,2011/01/21 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6322595337374,26.1543373676002,1442,UCFP152,Female,3,"I-75, 98mm, eastbound, Collier County",Vehicular trauma,2011,2011/01/13 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4362241535493,26.6409434424464,1443,K284,Male,1.5,"SR 29, S of Sears Rd., Hendry County",Vehicular trauma,2011,2011/01/07 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0643989744631,26.3800214275845,1444,FP141,Male,8.5,"Private property, Hendry County. McDaniel's Ranch. west side of CR833, couple miles west of house with pond/pets",Unknown,2011,2011/01/05 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4325903658171,26.2794556706298,1445,UCFP151,Female,14,"Private property, Collier County",ISA,2010,2010/12/23 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.6385425879898,26.5086656047065,1446,FP173,Male,5,Lee County Port Authority Mitigation Land,Infectious disease - Pseudorabies,2010,2010/12/22 05:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
,,1447,FP125,Male, , ,Other,2010,2010/12/21 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.1244527049676,26.4511058541963,1448,UCFP150,Male,8.5,"CR 846, 1.5 miles S of CR 833",Vehicular trauma,2010,2010/12/19 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6181899706372,26.2296845674596,1449,UCFP149,Male,1.5,"Golden Gate Blvd., 7th ST NW, Collier County",Vehicular trauma,2010,2010/12/13 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0733984308284,26.7537513501269,1450,UCFP148,Male,2.5,"US 27, 0.5 miles E of SR 80, Hendry County",Vehicular trauma,2010,2010/12/12 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3404100771105,26.5990306597727,1451,FP176,Male,4.5,"CR 832, OSSF. East of Tower Rd, 600m west of OK slough SF headquarters",Vehicular trauma,2010,2010/11/17 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2528648482332,25.89786605274,1452,FP102,Female,12.5,SBCNP,ISA,2010,2010/10/25 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.7247759513621,26.3899033600035,1453,FP168,Female,8,"CREW, Flint Pen Strand",ISA,2010,2010/10/15 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.0728885048523,25.8608190866375,1454,UCFP147,Female,3,"US 41, 1.7 miles E of Monroe Station, canal on north side US41",Vehicular trauma,2010,2010/10/01 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3433859890343,26.3431369811563,1455,UCFP146,Female,3.5,"SR 29, 1 miles S of Owl Hammock, Collier Co.",Vehicular trauma,2010,2010/08/03 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3666039833099,26.3807767725173,1456,UCFP145,Male,17,"SR 29, 3.7km S of Farm Workers Village",Vehicular trauma,2010,2010/06/24 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9388772019467,26.1752336022471,1457,FP144,Male,6,NBCNP,ISA,2010,2010/06/21 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.1274699358012,26.6127254567357,1458,UCFP144,Male,13,"CR 833, 0.66km N of intersect with CR 832",Vehicular trauma,2010,2010/05/31 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6809495094225,26.0517589655902,1459,UCFP143,Male,7.8,"US 41, 2.2km E of CR951",Vehicular trauma,2010,2010/05/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5850018076868,25.9885395508523,1460,FP158,Female,5,"US 41, 1km E of SR92",Vehicular trauma,2010,2010/05/22 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1369806763953,25.867437048719,1461,FP169,Male,5.5,"US 41, 4km W of Monroe Station",Vehicular trauma,2010,2010/05/21 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6189814771324,26.2297985419223,1462,UCFP142,Female,8,"Golden Gate Blvd., between 5th and 7th St NW",Vehicular trauma,2010,2010/05/04 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5309225421683,26.5569058112603,1463,UCFP141,Female,5,"Church Road, near Hendry Co landfill",Vehicular trauma,2010,2010/04/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7525036617388,26.3432161072895,1464,UCFP140,Male,1.5,"I-75, mm 117, Lee County",Vehicular trauma,2010,2010/04/15 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0004810985431,26.1936218928934,1465,FP172,Female,5,NBCNP. 140 west of a cypress pond. Hair on cypress knees indicative of a struggle. Fresh male scrapes in area.,ISA,2010,2010/03/22 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.5901220377197,26.1530625051642,1466,FP174,Male,4.5,"I-75, 95mm, eastbound",Vehicular trauma,2010,2010/03/16 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5343384534098,26.4923811570984,1467,UCFP139,Female,3,"Corkscrew Rd, CREW Marsh Trailhead 1",Vehicular trauma,2010,2010/03/13 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7048998444537,26.0199057638252,1468,UCFP138,Male,7,"N of Shell Island Rd, Rookery Bay",Unknown,2010,2010/01/29 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.7127476534382,26.4391442970084,1469,UCFP137,Male,2.5,"I mile S Corkscrew Rd, near Bella Terra",ISA,2010,2010/01/19 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.7302772485351,26.1333592425743,1470,UCFP136,Female,3.5,"County Barn Rd, 0.3 miles S of Davis Blvd",Vehicular trauma,2009,2009/12/31 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3454608422191,26.0207692436657,1471,UCFP135,Female,4,"SR 29, 2 miles N of Jerome",Vehicular trauma,2009,2009/12/29 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5627691323272,26.4601828767384,1472,UCFP134,Male,3,"Corkscrew Road, near CREW Gate 5",Vehicular trauma,2009,2009/12/23 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.8695105946708,26.1728125946214,1473,UCFP133,Male,3.5,"I-75, 1/2 miles W Snake Road",Vehicular trauma,2009,2009/12/17 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.8700250733088,27.6617683781282,1474,UCFP132,Male,3.5,"FL Turnpike, S of Yeehaw Junction",Unknown,2009,2009/11/19 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0078374563037,26.3448390231414,1475,UCFP131,Female,3.5,"CR 833, N boundary of BCSIR",Vehicular trauma,2009,2009/11/01 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3749383126657,26.4192197379554,1476,UCFP130,Female,3.5,"CR 846, 2 miles E of Immokalee",Vehicular trauma,2009,2009/10/21 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3751988330813,26.4191558511796,1477,UCFP129,Male,3.5,"CR 846, 2 miles E of Immokalee",Vehicular trauma,2009,2009/10/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5704491971021,26.1894217096153,1478,UCFP128,Female,3,North Belle Meade,Illegal kill,2009,2009/10/10 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.2739820351989,25.8857637843474,1479,UCFP127,Female,3.5,"Turner River, 600m S of US 41",Unknown,2009,2009/10/09 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0548610571367,26.3492622287422,1480,FP166,Male,5.5,"BCSIR, N. of Safari Pen",ISA,2009,2009/10/05 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3782006479263,26.3370629426416,1481,UCFP126,Male,2,"E of Ave Maria, Ranch 1 Orange Gr.",Unknown,2009,2009/09/15 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.6106363590099,26.1538799036513,1482,UCFP125,Female,2,"I-75, 96.5mm",Vehicular trauma,2009,2009/09/06 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.499526467904,26.1529267398793,1483,UCFP124,Male,1.5,"I-75, 90mm",Vehicular trauma,2009,2009/08/05 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1484,FP204,Female,19,White Oak (captive),Other,2009,2009/07/28 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.4056382716365,26.2133036907054,1485,FP140,Female,7,"FPNWR, SE of Hog Pond",ISA,2009,2009/06/12 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.4194213395348,26.3690021848886,1486,UCFP122,Male,1.5,"CR 846, near Camp Kaeis Rd",Vehicular trauma,2009,2009/05/25 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3558164932536,26.0876539638545,1487,UCFP121,Male,2,"SR 29, ~4 miles S of I-75",Vehicular trauma,2009,2009/05/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1915594671956,26.2811532018074,1488,UCFP120,Female,2,Big Cypress Mitigation Bank,Illegal kill,2009,2009/04/21 04:00:00+00,2021/03/03 20:57:38+00,Illegal kill,Mortality
-81.2642749453415,25.8884094799046,1489,UCFP119,Female,2.5,"US 41, Turner River",Vehicular trauma,2009,2009/04/09 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7854135194277,26.5268117481384,1490,UCFP118,Male,1.5,"Treeline Ave, Lee County",Vehicular trauma,2009,2009/03/25 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0593091811487,26.3263076439902,1491,UCFP117,Male,3.5,BCSIR,ISA,2009,2009/02/02 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3799354986575,26.3926516073185,1492,UCFP116,Female,4.5,"SR 29, 3 miles S of Immokalee",Vehicular trauma,2009,2009/01/20 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3493349769005,26.1543261925789,1493,K253,Male,18,"I-75, eastbound exit ramp for SR 29",Vehicular trauma,2009,2009/01/17 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2357785250166,26.605400142994,1494,UCFP115,Male,4,"CR 832, E of OSSF",Vehicular trauma,2009,2009/01/11 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4006832732255,26.2950606772002,1495,UCFP114,Female,4,"CR 858, 1 miles E of Camp Keais Rd",Vehicular trauma,2008,2008/11/29 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7249622727318,26.4934003928072,1496,UCFP113,Male,4.5,"Alico Road, Lee County",Vehicular trauma,2008,2008/11/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1497,UCFP123,Male,3.5,"Troup Co., GA (669119 3654654)",Other,2008,2008/11/17 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.1205256092103,26.752780123421,1498,UCFP112,Male,2.5,"SR 80, E of CR 833",Vehicular trauma,2008,2008/11/04 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3432426062368,26.3250967089981,1499,UCFP111,Female,7,"SR 29, 2.4km N of Oil Well Road",Vehicular trauma,2008,2008/10/24 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0032474829184,25.9688082872336,1500,FP152,Male,5.5,"SBCNP Preserve; Turner River Unit; 12.7 km north of Oasis Visitor Center on Hwy. 41 in Big Cypress",Unknown,2008,2008/10/22 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.5861985198917,25.3939743375329,1501,UCFP110,Female,2.5,female observed,Vehicular trauma,2008,2008/09/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5642888051069,26.3828971444434,1502,UCFP109,Male,8,"Private Property (J. Ivey), 2 miles E of Corkscrew Sanctuary",Unknown,2008,2008/09/15 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.5290994346554,26.59059038308,1503,FP155,Male,3,"Lee-Hendry Landfill, Hendry Co.",Unknown,2008,2008/09/15 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3590952173782,26.2017342133742,1504,FP107,Female,8,FPNWR,Unknown,2008,2008/08/06 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4917415580574,26.3666864591782,1505,UCFP108,Female,3.5,"CR 846, 1.7 mile E of Oil Grade Rd",Vehicular trauma,2008,2008/07/28 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0294731661227,25.9407585071558,1506,FP164,Male,2.5,"NBCNP; 9.3km northwest of hwy 41 at Oasis Visitor Center",Unknown,2008,2008/07/07 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.1645607845877,25.9773566338217,1507,K269,Male,14,SBCNP,ISA,2008,2008/05/23 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
